Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MarketCap,Revenue_Growth,Earnings_Growth,ROE,Operating_Margins,Debt_To_Equity,Returns_1Y,Returns_2Y,Returns_3Y,Volume_MA50,Volume_Ratio,Volatility,Price_Level,Higher_Highs
2022-11-18 00:00:00+05:30,8.75,8.75,7.900000095367432,8.100000381469727,1150616,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-21 00:00:00+05:30,8.100000381469727,8.25,7.900000095367432,7.949999809265137,539692,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-22 00:00:00+05:30,8.0,8.149999618530273,7.800000190734863,7.900000095367432,602661,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-23 00:00:00+05:30,8.0,8.050000190734863,7.75,7.800000190734863,492152,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-24 00:00:00+05:30,7.800000190734863,7.949999809265137,7.699999809265137,7.800000190734863,490701,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-25 00:00:00+05:30,7.699999809265137,7.900000095367432,7.699999809265137,7.800000190734863,665402,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-28 00:00:00+05:30,7.849999904632568,8.0,7.699999809265137,7.800000190734863,803635,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-29 00:00:00+05:30,7.949999809265137,7.949999809265137,7.75,7.800000190734863,673090,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-11-30 00:00:00+05:30,7.900000095367432,7.900000095367432,7.800000190734863,7.800000190734863,408887,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
2022-12-01 00:00:00+05:30,7.949999809265137,7.949999809265137,7.800000190734863,7.900000095367432,566757,0.0,0.0,19260600320,0.458,0.571,,0.10491,25.156,,,,,,,,False
