Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MarketCap,Revenue_Growth,Earnings_Growth,ROE,Operating_Margins,Debt_To_Equity,Returns_1Y,Returns_2Y,Returns_3Y,Volume_MA50,Volume_Ratio,Volatility,Price_Level,Higher_Highs
2021-11-09 00:00:00+05:30,2.9000000953674316,3.0,2.9000000953674316,2.950000047683716,138687,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-10 00:00:00+05:30,3.0,3.049999952316284,2.950000047683716,3.0,142169,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-11 00:00:00+05:30,3.0,3.0999999046325684,2.950000047683716,3.0,229833,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-12 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-15 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-16 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-17 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-18 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-22 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-23 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-24 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-25 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-26 00:00:00+05:30,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-29 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,152542,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-30 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-01 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-02 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-03 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-06 00:00:00+05:30,2.75,2.75,2.75,2.75,129765,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-07 00:00:00+05:30,2.75,2.75,2.75,2.75,0,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-12-08 00:00:00+05:30,2.75,2.75,2.75,2.75,0,0.0,0.0,0.0,,,,,,,,,,,,0.22409376214174812,,False
2021-12-09 00:00:00+05:30,2.75,2.75,2.75,2.75,0,0.0,0.0,0.0,,,,,,,,,,,,0.211389705838598,,False
2021-12-10 00:00:00+05:30,2.75,2.75,2.75,2.75,0,0.0,0.0,0.0,,,,,,,,,,,,0.211389705838598,,False
2021-12-13 00:00:00+05:30,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,223969,0.0,0.0,0.0,,,,,,,,,,,,0.2392550620466303,,False
2021-12-14 00:00:00+05:30,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0,0.0,0.0,0.0,,,,,,,,,,,,0.2392550620466303,,False
2021-12-15 00:00:00+05:30,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0,0.0,0.0,0.0,,,,,,,,,,,,0.2392550620466303,,False
2021-12-16 00:00:00+05:30,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0,0.0,0.0,0.0,,,,,,,,,,,,0.2392550620466303,,False
